personid,Primary_mode,age
1712670501,Household vehicle 1,8.0
1712670501,Household vehicle 1,8.0
1712670501,Household vehicle 1,8.0
1712670502,Friend/colleague's car,8.0
1712670502,Household vehicle 1,8.0
1712670502,Friend/colleague's car,8.0
1712670502,"Walk, jog, or wheelchair",8.0
1712670502,"Walk, jog, or wheelchair",8.0
1712670502,"Walk, jog, or wheelchair",8.0
1712670502,Friend/colleague's car,8.0
1712670502,Friend/colleague's car,8.0
1712670502,Friend/colleague's car,8.0
1712670502,Friend/colleague's car,8.0
1712670502,"Walk, jog, or wheelchair",8.0
1712670502,Household vehicle 1,8.0
1712670502,Other non-household vehicle,8.0
1712670502,Household vehicle 1,8.0
1712670502,Household vehicle 1,8.0
1712670502,Household vehicle 1,8.0
1712670502,Household vehicle 1,8.0
1712670502,Household vehicle 1,8.0
1712670502,Household vehicle 1,8.0
1712670502,Household vehicle 1,8.0
1712670502,Household vehicle 1,8.0
1712670502,Household vehicle 1,8.0
1712670502,Household vehicle 1,8.0
1712670502,Household vehicle 1,8.0
1712670502,Household vehicle 1,8.0
1712670502,Household vehicle 1,8.0
1712670502,Household vehicle 1,8.0
1712670502,Household vehicle 1,8.0
1712670502,Household vehicle 1,8.0
1712670503,Household vehicle 1,2.0
1712670503,Household vehicle 1,2.0
1712670503,Household vehicle 1,2.0
1712670503,Household vehicle 1,2.0
1712670503,Household vehicle 1,2.0
1712670503,Household vehicle 1,2.0
1712670503,Household vehicle 1,2.0
1712670503,Household vehicle 1,2.0
1712670503,Household vehicle 1,2.0
1712670503,Household vehicle 1,2.0
1712670503,Household vehicle 1,2.0
1712670503,Household vehicle 1,2.0
1712670503,Household vehicle 1,2.0
1712670503,Household vehicle 1,2.0
1712670503,Household vehicle 1,2.0
1712670503,Household vehicle 1,2.0
1712670503,Household vehicle 1,2.0
1712670503,Household vehicle 1,2.0
1712670503,Household vehicle 1,2.0
1712670801,Bus (public transit),6.0
1712670801,"Walk, jog, or wheelchair",6.0
1712670801,"Walk, jog, or wheelchair",6.0
1712670801,"Walk, jog, or wheelchair",6.0
1712670801,Bus (public transit),6.0
1712670801,"Walk, jog, or wheelchair",6.0
1712670801,"Walk, jog, or wheelchair",6.0
1712670802,"Walk, jog, or wheelchair",6.0
1712670802,"Walk, jog, or wheelchair",6.0
1712670802,Household vehicle 1,6.0
1712670802,"Walk, jog, or wheelchair",6.0
1712670802,"Walk, jog, or wheelchair",6.0
1712670802,"Walk, jog, or wheelchair",6.0
1712670802,Household vehicle 1,6.0
1712673801,"Walk, jog, or wheelchair",11.0
1712673801,"Walk, jog, or wheelchair",11.0
1712673801,"Walk, jog, or wheelchair",11.0
1712673801,"Walk, jog, or wheelchair",11.0
1712673801,"Walk, jog, or wheelchair",11.0
1712674001,"Walk, jog, or wheelchair",8.0
1712674001,"Walk, jog, or wheelchair",8.0
1712674001,Household vehicle 2,8.0
1712674001,Household vehicle 2,8.0
1712674002,Household vehicle 1,10.0
1712674002,Household vehicle 1,10.0
1712675201,Household vehicle 1,7.0
1712675201,Household vehicle 1,7.0
1712675201,Household vehicle 1,7.0
1712675201,Household vehicle 1,7.0
1712675201,Household vehicle 1,7.0
1712675401,Household vehicle 1,10.0
1712675401,Household vehicle 1,10.0
1712675401,Household vehicle 1,10.0
1712675401,Household vehicle 1,10.0
1712676201,Household vehicle 1,7.0
1712676201,"Walk, jog, or wheelchair",7.0
1712676201,Household vehicle 1,7.0
1712676201,Household vehicle 1,7.0
1712676201,Household vehicle 1,7.0
1712676201,"Walk, jog, or wheelchair",7.0
1712676201,"Walk, jog, or wheelchair",7.0
1712676201,"Walk, jog, or wheelchair",7.0
1712676201,Household vehicle 1,7.0
1712676201,Household vehicle 1,7.0
1712676201,Household vehicle 1,7.0
1712676201,Household vehicle 1,7.0
1712676201,Household vehicle 1,7.0
1712676201,"Walk, jog, or wheelchair",7.0
1712676201,Household vehicle 1,7.0
1712676201,Vanpool vehicle,7.0
1712676201,Vanpool vehicle,7.0
1712676201,Vanpool vehicle,7.0
1712676201,Household vehicle 1,7.0
1712676201,"Walk, jog, or wheelchair",7.0
1712676201,"Walk, jog, or wheelchair",7.0
1712676201,"Walk, jog, or wheelchair",7.0
1712676201,Household vehicle 1,7.0
1712676201,Household vehicle 1,7.0
1712676201,Household vehicle 1,7.0
1712676201,Household vehicle 1,7.0
1712676201,"Walk, jog, or wheelchair",7.0
1712676201,Household vehicle 1,7.0
1712676201,Household vehicle 1,7.0
1712676201,Household vehicle 1,7.0
1712676201,Household vehicle 1,7.0
1712676201,Household vehicle 1,7.0
1712676201,Household vehicle 1,7.0
1712676201,"Walk, jog, or wheelchair",7.0
1712676201,Household vehicle 1,7.0
1712676201,Household vehicle 1,7.0
1712676201,Household vehicle 1,7.0
1712676201,Household vehicle 1,7.0
1712676202,Household vehicle 1,6.0
1712676202,Household vehicle 1,6.0
1712676202,"Walk, jog, or wheelchair",6.0
1712676202,Household vehicle 1,6.0
1712676202,Household vehicle 1,6.0
1712676202,Household vehicle 1,6.0
1712676202,Household vehicle 1,6.0
1712676202,Household vehicle 1,6.0
1712676202,Household vehicle 1,6.0
1712676202,Household vehicle 1,6.0
1712676202,Household vehicle 1,6.0
1712676202,Household vehicle 1,6.0
1712676202,Household vehicle 1,6.0
1712676202,Household vehicle 1,6.0
1712676202,Household vehicle 1,6.0
1712676202,Household vehicle 1,6.0
1712676202,Household vehicle 1,6.0
1712676202,"Walk, jog, or wheelchair",6.0
1712676202,Household vehicle 1,6.0
1712676202,Household vehicle 1,6.0
1712676202,Household vehicle 1,6.0
1712676202,Household vehicle 1,6.0
1712676202,Household vehicle 1,6.0
1712676202,Household vehicle 1,6.0
1712676202,Household vehicle 1,6.0
1712676202,Household vehicle 1,6.0
1712676203,Household vehicle 1,2.0
1712676203,Household vehicle 1,2.0
1712676203,Household vehicle 1,2.0
1712676203,Household vehicle 1,2.0
1712676203,Household vehicle 1,2.0
1712676203,Household vehicle 1,2.0
1712676203,Household vehicle 1,2.0
1712676203,Household vehicle 1,2.0
1712676203,Household vehicle 1,2.0
1712676203,"Walk, jog, or wheelchair",2.0
1712676203,"Walk, jog, or wheelchair",2.0
1712676203,Household vehicle 1,2.0
1712676203,Household vehicle 1,2.0
1712676203,"Walk, jog, or wheelchair",2.0
1712676203,Household vehicle 1,2.0
1712676203,Household vehicle 1,2.0
1712676203,Household vehicle 1,2.0
1712676203,Household vehicle 1,2.0
1712676204,Household vehicle 1,1.0
1712676204,Household vehicle 1,1.0
1712676204,Household vehicle 1,1.0
1712676204,Household vehicle 1,1.0
1712676204,Household vehicle 1,1.0
1712676204,Household vehicle 1,1.0
1712676204,"Walk, jog, or wheelchair",1.0
1712676204,Household vehicle 1,1.0
1712676204,Household vehicle 1,1.0
1712676204,Household vehicle 1,1.0
1712676204,Household vehicle 1,1.0
1712676204,Household vehicle 1,1.0
1712676204,Household vehicle 1,1.0
1712676204,"Walk, jog, or wheelchair",1.0
1712676204,"Walk, jog, or wheelchair",1.0
1712676204,Household vehicle 1,1.0
1712676204,Household vehicle 1,1.0
1712676204,Household vehicle 1,1.0
1712676204,Household vehicle 1,1.0
1712676204,"Walk, jog, or wheelchair",1.0
1712676204,Household vehicle 1,1.0
1712676204,Household vehicle 1,1.0
1712676204,Household vehicle 1,1.0
1712676204,Household vehicle 1,1.0
1712678401,"Walk, jog, or wheelchair",6.0
1712678401,"Walk, jog, or wheelchair",6.0
1712678401,Household vehicle 1,6.0
1712678401,Household vehicle 1,6.0
1712678401,"Walk, jog, or wheelchair",6.0
1712678401,"Walk, jog, or wheelchair",6.0
1712678402,Household vehicle 2,6.0
1712678402,Household vehicle 2,6.0
1712678402,"Walk, jog, or wheelchair",6.0
1712678402,"Walk, jog, or wheelchair",6.0
1712678402,Household vehicle 2,6.0
1712678402,Household vehicle 2,6.0
1712678402,"Walk, jog, or wheelchair",6.0
1712678402,"Walk, jog, or wheelchair",6.0
1712678601,Household vehicle 1,6.0
1712678601,Household vehicle 1,6.0
1712678601,Bus (public transit),6.0
1712678601,"Walk, jog, or wheelchair",6.0
1712678601,"Walk, jog, or wheelchair",6.0
1712678601,Bus (public transit),6.0
1712678602,Household vehicle 1,6.0
1712678602,Bus (public transit),6.0
1712680901,Household vehicle 1,9.0
1712680901,Household vehicle 1,9.0
1712683501,Household vehicle 1,7.0
1712683501,Household vehicle 1,7.0
1712683501,Household vehicle 1,7.0
1712683501,Household vehicle 1,7.0
1712683501,Household vehicle 1,7.0
1712683502,Household vehicle 1,7.0
1712683502,Household vehicle 1,7.0
1712683502,Household vehicle 1,7.0
1712684201,Household vehicle 1,6.0
1712684201,Household vehicle 1,6.0
1712684201,Household vehicle 1,6.0
1712684201,Household vehicle 1,6.0
1712684201,Household vehicle 1,6.0
1712684901,Bus (public transit),9.0
1712684901,"Walk, jog, or wheelchair",9.0
1712684901,"Walk, jog, or wheelchair",9.0
1712684901,"Walk, jog, or wheelchair",9.0
1712684901,Bus (public transit),9.0
1712686201,Bus (public transit),5.0
1712686201,Bus (public transit),5.0
1712686201,"Walk, jog, or wheelchair",5.0
1712686201,"Walk, jog, or wheelchair",5.0
1712686201,"Walk, jog, or wheelchair",5.0
1712686201,Bus (public transit),5.0
1712686201,"Walk, jog, or wheelchair",5.0
1712686201,"Walk, jog, or wheelchair",5.0
1712686201,Bus (public transit),5.0
1712686201,Bus (public transit),5.0
1712686201,"Walk, jog, or wheelchair",5.0
1712686201,"Walk, jog, or wheelchair",5.0
1712686201,Bus (public transit),5.0
1712686201,Bus (public transit),5.0
1712686201,"Walk, jog, or wheelchair",5.0
1712686201,"Walk, jog, or wheelchair",5.0
1712686201,"Walk, jog, or wheelchair",5.0
1712686201,"Walk, jog, or wheelchair",5.0
1712686201,"Walk, jog, or wheelchair",5.0
1712686201,"Walk, jog, or wheelchair",5.0
1712686201,"Walk, jog, or wheelchair",5.0
1712686201,"Walk, jog, or wheelchair",5.0
1712686201,"Walk, jog, or wheelchair",5.0
1712686201,"Walk, jog, or wheelchair",5.0
1712686201,"Walk, jog, or wheelchair",5.0
1712686201,"Walk, jog, or wheelchair",5.0
1712686201,"Walk, jog, or wheelchair",5.0
1712686201,"Walk, jog, or wheelchair",5.0
1712686201,"Walk, jog, or wheelchair",5.0
1712686201,Bus (public transit),5.0
1712686201,Bus (public transit),5.0
1712687401,Household vehicle 1,12.0
1712687401,Household vehicle 1,12.0
1712687401,Household vehicle 1,12.0
1712687401,Household vehicle 1,12.0
1712687401,Household vehicle 1,12.0
1712687601,"Urban rail (e.g., Link light rail, monorail)",9.0
1712687601,"Urban rail (e.g., Link light rail, monorail)",9.0
1712687601,"Walk, jog, or wheelchair",9.0
1712687601,Rental car,9.0
1712687601,Rental car,9.0
1712687601,Rental car,9.0
1712687601,"Walk, jog, or wheelchair",9.0
1712687601,"Walk, jog, or wheelchair",9.0
1712687601,"Walk, jog, or wheelchair",9.0
1712687601,"Walk, jog, or wheelchair",9.0
1712687601,"Walk, jog, or wheelchair",9.0
1712687601,"Walk, jog, or wheelchair",9.0
1712687601,"Walk, jog, or wheelchair",9.0
1712687601,"Walk, jog, or wheelchair",9.0
1712687601,"Walk, jog, or wheelchair",9.0
1712689201,Bicycle or e-bike,6.0
1712689201,"Walk, jog, or wheelchair",6.0
1712689201,"Walk, jog, or wheelchair",6.0
1712689201,Bicycle or e-bike,6.0
1712689201,Bicycle or e-bike,6.0
1712689201,Bicycle or e-bike,6.0
1712689301,Household vehicle 1,10.0
1712689301,Household vehicle 1,10.0
1712689301,Household vehicle 1,10.0
1712689302,Household vehicle 1,8.0
1712689302,Household vehicle 1,8.0
1712689302,Household vehicle 1,8.0
1712697401,Household vehicle 1,7.0
1712697401,Household vehicle 1,7.0
1712697401,Household vehicle 1,7.0
1712697402,Household vehicle 2,7.0
1712697402,Household vehicle 2,7.0
1712698501,Household vehicle 2,8.0
1712698501,Private bus or shuttle,8.0
1712698501,Bus (public transit),8.0
1712698502,Bus (public transit),6.0
1712698502,Bus (public transit),6.0
1712698502,Bus (public transit),6.0
1712698503,Household vehicle 2,6.0
1712698503,Household vehicle 2,6.0
1712698503,"Other hired service (e.g., Lyft, Uber)",6.0
1712698503,Airplane or helicopter,6.0
1712701401,Household vehicle 1,7.0
1712701401,Household vehicle 1,7.0
1712701401,"Other hired service (e.g., Lyft, Uber)",7.0
1712701401,"Other hired service (e.g., Lyft, Uber)",7.0
1712701401,Rental car,7.0
1712701401,Rental car,7.0
1712701401,Rental car,7.0
1712701401,Rental car,7.0
1712701401,Rental car,7.0
1712701401,Rental car,7.0
1712701401,Rental car,7.0
1712701401,Rental car,7.0
1712701401,Rental car,7.0
1712701401,"Walk, jog, or wheelchair",7.0
1712701401,"Walk, jog, or wheelchair",7.0
1712701401,"Walk, jog, or wheelchair",7.0
1712701401,"Other hired service (e.g., Lyft, Uber)",7.0
1712701402,Household vehicle 1,8.0
1712701402,Household vehicle 1,8.0
1712701402,Household vehicle 1,8.0
1712701402,Household vehicle 1,8.0
1712701402,Household vehicle 1,8.0
1712701402,Household vehicle 1,8.0
1712701402,Household vehicle 1,8.0
1712701402,Household vehicle 1,8.0
1712701402,Household vehicle 1,8.0
1712701402,Household vehicle 1,8.0
1712701402,Household vehicle 1,8.0
1712701402,Household vehicle 1,8.0
1712701402,Household vehicle 1,8.0
1712701402,Household vehicle 1,8.0
1712701402,Household vehicle 1,8.0
1712701402,Household vehicle 1,8.0
1712701402,Household vehicle 1,8.0
1712702001,Household vehicle 1,9.0
1712702001,Household vehicle 1,9.0
1712702001,Household vehicle 1,9.0
1712702001,Household vehicle 1,9.0
1712702001,Household vehicle 1,9.0
1712702001,Household vehicle 1,9.0
1712702001,Household vehicle 1,9.0
1712702001,Household vehicle 1,9.0
1712702601,Friend/colleague's car,8.0
1712702601,Friend/colleague's car,8.0
1712702601,Friend/colleague's car,8.0
1712702602,Household vehicle 1,8.0
1712702602,Household vehicle 1,8.0
1712702602,Household vehicle 1,8.0
1712702602,Household vehicle 1,8.0
1712702602,Household vehicle 1,8.0
1712702603,"Walk, jog, or wheelchair",2.0
1712702603,"Walk, jog, or wheelchair",2.0
1712702604,Household vehicle 1,2.0
1712702604,Household vehicle 1,2.0
1712702701,Bus (public transit),7.0
1712702701,"Other hired service (e.g., Lyft, Uber)",7.0
1712702701,"Walk, jog, or wheelchair",7.0
1712702701,"Walk, jog, or wheelchair",7.0
1712702702,Household vehicle 2,7.0
1712702702,Household vehicle 2,7.0
1712702702,Household vehicle 2,7.0
1712702703,School bus,2.0
1712702703,School bus,2.0
1712702703,"Walk, jog, or wheelchair",2.0
1712702703,"Walk, jog, or wheelchair",2.0
1712702704,School bus,2.0
1712702704,School bus,2.0
1712702704,"Walk, jog, or wheelchair",2.0
1712702704,"Walk, jog, or wheelchair",2.0
1712703101,Bicycle or e-bike,6.0
1712703101,Bicycle or e-bike,6.0
1712703101,Bicycle or e-bike,6.0
1712703101,Bicycle or e-bike,6.0
1712703101,Bicycle or e-bike,6.0
1712703101,Bicycle or e-bike,6.0
1712703101,Bicycle or e-bike,6.0
1712703101,Bicycle or e-bike,6.0
1712703101,Bicycle or e-bike,6.0
1712703101,"Walk, jog, or wheelchair",6.0
1712703101,"Walk, jog, or wheelchair",6.0
1712703101,Bicycle or e-bike,6.0
1712703101,Bicycle or e-bike,6.0
1712703101,Bicycle or e-bike,6.0
1712703101,Bicycle or e-bike,6.0
1712703101,Bicycle or e-bike,6.0
1712703101,Bicycle or e-bike,6.0
1712703101,Bicycle or e-bike,6.0
1712703101,Bicycle or e-bike,6.0
1712703101,Bicycle or e-bike,6.0
1712703101,Bicycle or e-bike,6.0
1712703101,Bicycle or e-bike,6.0
1712703101,Bicycle or e-bike,6.0
1712703101,Bicycle or e-bike,6.0
1712703101,Bicycle or e-bike,6.0
1712703101,Bicycle or e-bike,6.0
1712703101,Bicycle or e-bike,6.0
1712703101,Household vehicle 1,6.0
1712703101,Household vehicle 1,6.0
1712703101,Household vehicle 1,6.0
1712703101,Household vehicle 1,6.0
1712703101,Household vehicle 1,6.0
1712703101,Household vehicle 1,6.0
1712703101,Household vehicle 1,6.0
1712703101,Household vehicle 1,6.0
1712703101,Bus (public transit),6.0
1712703101,"Walk, jog, or wheelchair",6.0
1712703101,"Walk, jog, or wheelchair",6.0
1712703101,"Walk, jog, or wheelchair",6.0
1712703101,Household vehicle 1,6.0
1712703101,Household vehicle 1,6.0
1712703101,"Walk, jog, or wheelchair",6.0
1712703101,Household vehicle 1,6.0
1712703101,Household vehicle 1,6.0
1712703101,Household vehicle 1,6.0
1712703101,Bicycle or e-bike,6.0
1712703101,Bicycle or e-bike,6.0
1712703101,Bicycle or e-bike,6.0
1712703101,Bicycle or e-bike,6.0
1712703101,Bicycle or e-bike,6.0
1712703101,"Walk, jog, or wheelchair",6.0
1712703101,Bicycle or e-bike,6.0
1712703101,Household vehicle 1,6.0
1712703101,Household vehicle 1,6.0
1712703102,Household vehicle 2,6.0
1712703102,Household vehicle 2,6.0
1712703102,Household vehicle 2,6.0
1712703102,Household vehicle 2,6.0
1712703102,Household vehicle 2,6.0
1712703102,Household vehicle 2,6.0
1712703102,"Walk, jog, or wheelchair",6.0
1712703102,"Walk, jog, or wheelchair",6.0
1712703102,Household vehicle 2,6.0
1712703102,Household vehicle 2,6.0
1712703102,Household vehicle 2,6.0
1712703102,,6.0
1712703102,,6.0
1712703102,,6.0
1712703102,,6.0
1712703102,,6.0
1712703102,Other household vehicle,6.0
1712703102,Other household vehicle,6.0
1712703102,,6.0
1712703102,,6.0
1712703102,,6.0
1712703102,,6.0
1712703102,,6.0
1712703102,,6.0
1712703102,,6.0
1712703102,,6.0
1712703102,,6.0
1712703102,,6.0
1712703102,,6.0
1712703102,"Walk, jog, or wheelchair",6.0
1712703102,Other household vehicle,6.0
1712703102,Other household vehicle,6.0
1712703102,Other household vehicle,6.0
1712703102,Household vehicle 2,6.0
1712703102,Other household vehicle,6.0
1712703102,"Walk, jog, or wheelchair",6.0
1712703102,"Walk, jog, or wheelchair",6.0
1712703102,Other household vehicle,6.0
1712703102,Other household vehicle,6.0
1712703102,Other household vehicle,6.0
1712703102,Other household vehicle,6.0
1712703102,Other household vehicle,6.0
1712705201,Airplane or helicopter,5.0
1712705201,Household vehicle 1,5.0
1712705202,Airplane or helicopter,6.0
1712705202,Household vehicle 1,6.0
1712705801,Household vehicle 1,7.0
1712705801,"Walk, jog, or wheelchair",7.0
1712705801,"Walk, jog, or wheelchair",7.0
1712705801,Household vehicle 1,7.0
1712705801,"Walk, jog, or wheelchair",7.0
1712705801,"Walk, jog, or wheelchair",7.0
1712709301,Bus (public transit),6.0
1712709301,Bus (public transit),6.0
1712709301,"Walk, jog, or wheelchair",6.0
1712709301,"Walk, jog, or wheelchair",6.0
1712709401,"Walk, jog, or wheelchair",10.0
1712709401,"Walk, jog, or wheelchair",10.0
1712711701,"Walk, jog, or wheelchair",8.0
1712711701,"Walk, jog, or wheelchair",8.0
1712711701,"Walk, jog, or wheelchair",8.0
1712711701,Household vehicle 1,8.0
1712711701,Household vehicle 1,8.0
1712711701,Household vehicle 1,8.0
1712711701,Household vehicle 1,8.0
1712711701,Household vehicle 1,8.0
1712712001,Bus (public transit),10.0
1712712001,"Urban rail (e.g., Link light rail, monorail)",10.0
1712715401,Bus (public transit),7.0
1712715401,"Walk, jog, or wheelchair",7.0
1712715401,Bus (public transit),7.0
1712720201,Household vehicle 1,10.0
1712720201,Household vehicle 1,10.0
1712720201,"Walk, jog, or wheelchair",10.0
1712720201,"Walk, jog, or wheelchair",10.0
1712724501,"Walk, jog, or wheelchair",6.0
1712724501,Household vehicle 1,6.0
1712724501,Household vehicle 1,6.0
1712724501,Household vehicle 1,6.0
1712724501,Household vehicle 1,6.0
1712724501,Household vehicle 1,6.0
1712724501,"Walk, jog, or wheelchair",6.0
1712724501,"Walk, jog, or wheelchair",6.0
1712724501,Household vehicle 1,6.0
1712724501,Household vehicle 1,6.0
1712724501,Household vehicle 1,6.0
1712724501,"Walk, jog, or wheelchair",6.0
1712724501,Household vehicle 1,6.0
1712724501,"Walk, jog, or wheelchair",6.0
1712724501,"Other mode (e.g., skateboard, kayak, motorhome, etc.)",6.0
1712724501,Household vehicle 1,6.0
1712724501,"Walk, jog, or wheelchair",6.0
1712724501,"Walk, jog, or wheelchair",6.0
1712724501,"Other mode (e.g., skateboard, kayak, motorhome, etc.)",6.0
1712724501,"Walk, jog, or wheelchair",6.0
1712724501,Household vehicle 1,6.0
1712724501,Household vehicle 1,6.0
1712724501,Household vehicle 1,6.0
1712724501,"Walk, jog, or wheelchair",6.0
1712724501,Household vehicle 1,6.0
1712724501,"Walk, jog, or wheelchair",6.0
1712724501,Household vehicle 1,6.0
1712724501,Household vehicle 1,6.0
1712724501,Household vehicle 1,6.0
1712724501,"Walk, jog, or wheelchair",6.0
1712724501,"Walk, jog, or wheelchair",6.0
1712724501,Household vehicle 1,6.0
1712724501,"Walk, jog, or wheelchair",6.0
1712724501,Household vehicle 1,6.0
1712724501,"Walk, jog, or wheelchair",6.0
1712724501,"Other mode (e.g., skateboard, kayak, motorhome, etc.)",6.0
1712724501,Household vehicle 1,6.0
1712724501,"Walk, jog, or wheelchair",6.0
1712725901,Household vehicle 2,7.0
1712725901,Household vehicle 2,7.0
1712725901,Household vehicle 2,7.0
1712725901,Household vehicle 3,7.0
1712725901,"Urban rail (e.g., Link light rail, monorail)",7.0
1712725901,Household vehicle 3,7.0
1712725902,Household vehicle 1,7.0
1712725902,Household vehicle 1,7.0
1712725902,Household vehicle 1,7.0
1712725902,Household vehicle 3,7.0
1712725902,"Urban rail (e.g., Link light rail, monorail)",7.0
1712725902,Household vehicle 3,7.0
1712728801,Bicycle or e-bike,6.0
1712728801,"Commuter rail (Sounder, Amtrak)",6.0
1712728801,Household vehicle 2,6.0
1712728801,Household vehicle 2,6.0
1712728801,"Commuter rail (Sounder, Amtrak)",6.0
1712728801,"Commuter rail (Sounder, Amtrak)",6.0
1712728801,"Commuter rail (Sounder, Amtrak)",6.0
1712728801,"Commuter rail (Sounder, Amtrak)",6.0
1712728801,Household vehicle 2,6.0
1712728801,Bicycle or e-bike,6.0
1712728801,"Commuter rail (Sounder, Amtrak)",6.0
1712728801,"Walk, jog, or wheelchair",6.0
1712728801,,6.0
1712728801,Bicycle or e-bike,6.0
1712728801,"Walk, jog, or wheelchair",6.0
1712728801,Household vehicle 2,6.0
1712728801,Household vehicle 2,6.0
1712728801,Bicycle or e-bike,6.0
1712728801,Bicycle or e-bike,6.0
1712728801,Bicycle or e-bike,6.0
1712728801,Bicycle or e-bike,6.0
1712728801,"Commuter rail (Sounder, Amtrak)",6.0
1712728801,"Commuter rail (Sounder, Amtrak)",6.0
1712728801,Household vehicle 1,6.0
1712728801,Household vehicle 1,6.0
1712728802,Household vehicle 2,6.0
1712728802,Household vehicle 2,6.0
1712728802,,6.0
1712728802,,6.0
1712728802,,6.0
1712728802,,6.0
1712728802,,6.0
1712728802,,6.0
1712728802,,6.0
1712728802,,6.0
1712728802,Household vehicle 2,6.0
1712728802,Household vehicle 2,6.0
1712728802,Household vehicle 2,6.0
1712728802,Household vehicle 2,6.0
1712728802,Household vehicle 2,6.0
1712728802,Household vehicle 2,6.0
1712728802,Household vehicle 2,6.0
1712728802,Household vehicle 2,6.0
1712728802,"Other mode (e.g., skateboard, kayak, motorhome, etc.)",6.0
1712728802,"Other mode (e.g., skateboard, kayak, motorhome, etc.)",6.0
1712728802,Household vehicle 2,6.0
1712728802,Household vehicle 2,6.0
1712728802,Household vehicle 2,6.0
1712728802,Household vehicle 2,6.0
1712728802,Household vehicle 2,6.0
1712728802,Household vehicle 2,6.0
1712728802,Household vehicle 2,6.0
1712728802,Household vehicle 2,6.0
1712728802,Household vehicle 2,6.0
1712728802,Friend/colleague's car,6.0
1712728802,Friend/colleague's car,6.0
1712728802,Friend/colleague's car,6.0
1712728802,Friend/colleague's car,6.0
1712728802,Household vehicle 2,6.0
1712728802,Household vehicle 2,6.0
1712728802,Household vehicle 2,6.0
1712728802,Household vehicle 2,6.0
1712728802,Household vehicle 2,6.0
1712728802,Bicycle or e-bike,6.0
1712728802,Bicycle or e-bike,6.0
1712728802,Household vehicle 2,6.0
1712728802,Household vehicle 2,6.0
1712728802,Car from work,6.0
1712728802,Car from work,6.0
1712728802,Car from work,6.0
1712728802,Car from work,6.0
1712728802,,6.0
1712728802,Household vehicle 2,6.0
1712728802,Household vehicle 2,6.0
1712728802,Household vehicle 2,6.0
1712728802,Household vehicle 2,6.0
1712729101,Bus (public transit),6.0
1712729101,"Walk, jog, or wheelchair",6.0
1712729101,"Walk, jog, or wheelchair",6.0
1712729101,Bus (public transit),6.0
1712729101,"Walk, jog, or wheelchair",6.0
1712729101,Household vehicle 1,6.0
1712729101,Household vehicle 1,6.0
1712729101,Household vehicle 1,6.0
1712729102,Household vehicle 1,7.0
1712729102,Household vehicle 1,7.0
1712729102,Household vehicle 1,7.0
1712729102,Household vehicle 1,7.0
1712729102,Household vehicle 1,7.0
1712729701,Household vehicle 1,9.0
1712729701,Household vehicle 1,9.0
1712729701,"Walk, jog, or wheelchair",9.0
1712729701,"Walk, jog, or wheelchair",9.0
1712729702,"Walk, jog, or wheelchair",9.0
1712729702,"Walk, jog, or wheelchair",9.0
1712729702,"Walk, jog, or wheelchair",9.0
1712729702,"Walk, jog, or wheelchair",9.0
1712730001,Car from work,7.0
1712730001,Car from work,7.0
1712730001,Car from work,7.0
1712730001,Car from work,7.0
1712730001,Car from work,7.0
1712730001,Car from work,7.0
1712730001,Car from work,7.0
1712733601,"Walk, jog, or wheelchair",7.0
1712733601,"Other rail (e.g., streetcar)",7.0
1712733601,"Other rail (e.g., streetcar)",7.0
1712733601,Other household vehicle,7.0
1712733601,Other household vehicle,7.0
1712733601,Other household vehicle,7.0
1712733601,"Walk, jog, or wheelchair",7.0
1712735601,Household vehicle 1,9.0
1712735601,Household vehicle 1,9.0
1712735601,"Walk, jog, or wheelchair",9.0
1712735601,"Walk, jog, or wheelchair",9.0
1712735601,"Walk, jog, or wheelchair",9.0
1712735602,Household vehicle 1,10.0
1712735602,Household vehicle 1,10.0
1712735602,Bus (public transit),10.0
1712735602,Bus (public transit),10.0
1712735801,Household vehicle 1,7.0
1712735801,Household vehicle 1,7.0
1712735801,Household vehicle 2,7.0
1712735801,Household vehicle 2,7.0
1712735801,Household vehicle 1,7.0
1712735801,Household vehicle 1,7.0
1712735801,Household vehicle 1,7.0
1712735801,Household vehicle 1,7.0
1712735801,Household vehicle 1,7.0
1712735801,"Walk, jog, or wheelchair",7.0
1712735801,Household vehicle 1,7.0
1712735801,Household vehicle 1,7.0
1712735801,Household vehicle 1,7.0
1712735801,Household vehicle 1,7.0
1712735801,Household vehicle 1,7.0
1712735801,"Walk, jog, or wheelchair",7.0
1712735801,Household vehicle 1,7.0
1712735801,Household vehicle 1,7.0
1712735801,Household vehicle 1,7.0
1712735801,Household vehicle 1,7.0
1712735801,Household vehicle 1,7.0
1712735801,Household vehicle 1,7.0
1712735801,Household vehicle 1,7.0
1712735801,Household vehicle 1,7.0
1712735801,Household vehicle 1,7.0
1712735801,Household vehicle 1,7.0
1712735801,"Walk, jog, or wheelchair",7.0
1712735801,Household vehicle 2,7.0
1712735801,Household vehicle 2,7.0
1712735801,"Walk, jog, or wheelchair",7.0
1712735802,Household vehicle 2,6.0
1712735802,Household vehicle 2,6.0
1712735802,"Other hired service (e.g., Lyft, Uber)",6.0
1712735802,Airplane or helicopter,6.0
1712735802,Rental car,6.0
1712735802,Private bus or shuttle,6.0
1712735802,"Other hired service (e.g., Lyft, Uber)",6.0
1712735802,"Walk, jog, or wheelchair",6.0
